# Weights Data for Iteration 1
# Number of State 2 markers: 513
# Min weight: 8.744477e-23
# Max weight: 9.799915e-01
# Sum of weights: 1.000000
# Entropy of weights: 0.137633

# Marker_Index_in_St2_Set, X, Y, Amplitude, Weight
0, 0.1139, -0.0882, 896.47, 5.163619e-21
1, 0.1305, -0.1012, 896.47, 3.872770e-21
2, 0.2150, -0.1279, 896.47, 1.121159e-21
3, -4.8766, 0.6655, 375.32, 1.634370e-14
4, 0.1464, 0.1792, 896.47, 1.467600e-20
5, 0.2023, -0.0329, 896.47, 1.917584e-21
6, 0.1578, -0.1100, 896.47, 2.551753e-21
7, 0.2501, -0.1007, 896.47, 7.965489e-22
8, 0.1797, -0.0774, 896.47, 2.137488e-21
9, 0.0441, 0.0761, 896.47, 3.344663e-20
10, 0.4945, -0.0630, 896.47, 8.744477e-23
11, 0.2937, -0.1706, 896.47, 3.851304e-22
12, 0.3140, -0.0902, 896.47, 3.980475e-22
13, 9.0460, 0.1711, 938.58, 4.023429e-05
14, 0.1276, -0.1052, 896.47, 3.977490e-21
15, -0.6317, -0.3402, 1075.88, 7.890927e-15
16, 0.0189, 0.0838, 896.47, 5.244459e-20
17, 0.3372, -0.1354, 896.47, 2.665439e-22
18, 0.0852, -0.1041, 896.47, 7.480107e-21
19, 0.2357, -0.0853, 896.47, 1.006283e-21
20, 0.3358, 0.0270, 896.47, 5.436087e-22
21, 0.1412, -0.0195, 896.47, 4.677605e-21
22, 0.2952, -0.1144, 896.47, 4.487905e-22
23, 0.2568, -0.1038, 896.47, 7.263665e-22
24, 0.1503, 0.0379, 896.47, 5.535892e-21
25, 0.2780, -0.1197, 896.47, 5.357303e-22
26, 0.0901, 0.0032, 896.47, 1.101573e-20
27, 0.1630, 0.0566, 896.47, 5.167629e-21
28, 0.2755, -0.1304, 896.47, 5.324144e-22
29, 0.3173, -0.1481, 896.47, 3.163956e-22
30, 0.1076, -0.2076, 896.47, 3.980259e-21
31, 4.9183, 2.6756, 450.51, 6.226283e-15
32, 0.1402, -0.0655, 896.47, 3.871364e-21
33, 0.2846, -0.0266, 896.47, 7.229919e-22
34, 0.2080, 0.1895, 896.47, 6.988926e-21
35, 0.2117, -0.0158, 896.47, 1.840621e-21
36, 0.2012, -0.1302, 896.47, 1.330797e-21
37, 0.3020, -0.0788, 896.47, 4.744532e-22
38, 0.1806, -0.0849, 896.47, 2.049604e-21
39, -0.7084, -0.1853, 1075.88, 6.027945e-14
40, 0.0375, -0.2839, 896.47, 1.035000e-20
41, -0.6439, -0.2410, 1075.88, 1.203943e-14
42, 0.0435, -0.3363, 666.16, 9.039541e-21
43, 0.1619, -0.0012, 896.47, 3.837055e-21
44, 0.0804, -0.1268, 896.47, 7.438882e-21
45, 0.1106, 0.1209, 896.47, 1.619055e-20
46, -0.0927, -0.0050, 896.47, 2.190244e-19
47, 0.2069, 0.0292, 896.47, 2.471206e-21
48, 0.1851, 0.2099, 896.47, 1.100477e-20
49, 0.0998, -0.2135, 896.47, 4.412308e-21
50, 0.0860, -0.0293, 896.47, 1.002420e-20
51, 0.1785, 0.1353, 896.47, 6.917857e-21
52, 0.2981, 0.0950, 896.47, 1.224372e-21
53, 0.1855, 0.0419, 896.47, 3.505971e-21
54, 0.1042, -0.2686, 666.16, 3.771860e-21
55, 0.0241, -0.3230, 896.47, 1.241514e-20
56, 0.1656, -0.0273, 896.47, 3.213669e-21
57, 0.3230, 0.1334, 896.47, 1.209588e-21
58, 0.2334, -0.0580, 896.47, 1.156211e-21
59, 0.2092, -0.2251, 896.47, 9.443720e-22
60, -0.1726, -0.3265, 666.16, 4.056364e-19
61, 0.1197, 0.0093, 896.47, 7.346197e-21
62, 0.1484, -0.1761, 896.47, 2.381360e-21
63, 0.0893, 0.0643, 896.47, 1.555450e-20
64, 0.1163, -0.0911, 896.47, 4.937329e-21
65, 0.2705, -0.0938, 896.47, 6.408776e-22
66, 0.3185, -0.0518, 896.47, 4.429695e-22
67, 0.0880, -0.1316, 896.47, 6.535260e-21
68, 0.0796, -0.1315, 896.47, 7.425284e-21
69, 0.1856, 0.0984, 896.47, 4.920844e-21
70, 0.3069, -0.0922, 896.47, 4.270883e-22
71, 0.1437, -0.1264, 896.47, 2.940304e-21
72, 0.1990, -0.0200, 896.47, 2.125439e-21
73, 0.3884, -0.2098, 896.47, 1.335659e-22
74, 0.1093, 0.0216, 896.47, 9.108282e-21
75, 0.2505, -0.1069, 896.47, 7.750664e-22
76, 0.2120, -0.0086, 896.47, 1.900582e-21
77, 0.0212, -0.0153, 896.47, 2.959224e-20
78, 0.0789, -0.0198, 896.47, 1.167366e-20
79, 0.1615, -0.0100, 896.47, 3.694026e-21
80, 0.2582, 0.0460, 896.47, 1.436950e-21
81, -1.0207, -0.2212, 1075.88, 7.154506e-11
82, 0.1705, 0.1393, 896.47, 7.912134e-21
83, -0.7395, -0.1368, 1075.88, 1.402353e-13
84, 0.2300, 0.1160, 896.47, 3.126632e-21
85, 0.1384, 0.0580, 896.47, 7.333857e-21
86, -0.0994, -0.2336, 896.47, 1.160356e-19
87, 0.3069, -0.0578, 896.47, 4.901216e-22
88, 0.0882, -0.0123, 896.47, 1.051433e-20
89, 0.3128, -0.1294, 896.47, 3.516951e-22
90, 0.1316, -0.1354, 896.47, 3.395241e-21
91, 0.1856, -0.0120, 896.47, 2.637348e-21
92, 0.1575, 0.0025, 896.47, 4.149990e-21
93, 0.1788, -0.0631, 896.47, 2.291226e-21
94, 0.1658, 0.0171, 896.47, 3.996492e-21
95, 0.0215, -0.0299, 896.47, 2.751953e-20
96, 0.1478, -0.1544, 896.47, 2.546130e-21
97, 0.1991, -0.0390, 896.47, 1.944290e-21
98, -0.8210, -0.1086, 1075.88, 9.984955e-13
99, 0.0944, -0.0515, 896.47, 8.001223e-21
100, 0.0122, -0.0838, 896.47, 2.554623e-20
101, 0.1861, -0.1730, 896.47, 1.434482e-21
102, 0.1400, -0.0585, 896.47, 3.995828e-21
103, 0.1725, -0.0047, 896.47, 3.261868e-21
104, 0.0655, -0.1279, 896.47, 9.325396e-21
105, -0.0369, 0.0191, 896.47, 9.248518e-20
106, 0.0723, 0.1464, 896.47, 3.403273e-20
107, 0.1327, 0.0200, 896.47, 6.442336e-21
108, 0.0701, 0.0245, 896.47, 1.667634e-20
109, 0.1514, -0.2314, 896.47, 2.025477e-21
110, 0.1246, -0.0275, 896.47, 5.710771e-21
111, 0.1681, 0.1086, 896.47, 6.649313e-21
112, 0.1321, -0.0510, 896.47, 4.612542e-21
113, 0.1277, 0.0780, 896.47, 9.615637e-21
114, 0.0070, 0.1723, 896.47, 1.138767e-19
115, -0.1368, 0.0171, 896.47, 5.470056e-19
116, 0.1927, 0.0856, 896.47, 4.137516e-21
117, 0.2210, -0.0958, 896.47, 1.162730e-21
118, 0.2351, -0.2053, 896.47, 7.084198e-22
119, 0.0527, 0.1007, 896.47, 3.400644e-20
120, -0.0145, 0.0483, 896.47, 7.400818e-20
121, -0.0161, -0.1047, 896.47, 3.791975e-20
122, 0.1373, -0.0190, 896.47, 4.954994e-21
123, 0.0471, 0.1154, 896.47, 4.073931e-20
124, 0.2355, -0.0309, 896.47, 1.270496e-21
